TransmChainNb,Generation,TrialOrder,TrialName,TestingPhase,Name,Sex,AgeMonth,Square1,Square2,Square3,Square4,Square5,Square6,Square7,Square8,Square9,Square10,Square11,Square12,Square13,Square14,Square15,Square16,Touch1,Touch2,Touch3,Touch4,RT1,RT2,RT3,RT4
4,5,10,48,Test,FANA,female,35,White,White,White,White,White,Red,Red,White,Red,White,Red,White,White,White,White,White,11,7,6,9,89.80,269.53,421.88,628.91
4,5,11,7,Test,FANA,female,35,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,11,8,7,12,800.78,1082.03,1359.38,1589.84
4,5,12,17,Test,FANA,female,35,White,Red,Red,White,White,White,White,White,White,White,White,White,White,White,Red,Red,11,7,12,6,3722.66,4269.53,4660.16,5140.63
4,5,13,39,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,6,5,9,13,250.00,441.41,648.44,968.75
4,5,14,30,Test,FANA,female,35,White,White,White,White,Red,White,Red,White,White,Red,Red,White,White,White,White,White,11,7,10,6,167.97,308.59,480.47,648.44
4,5,15,45,Test,FANA,female,35,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,12,8,4,3,46.88,347.66,468.75,609.38
4,5,16,38,Test,FANA,female,35,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,12,8,3,4,117.19,277.34,468.75,609.38
4,5,17,37,Test,FANA,female,35,White,White,White,White,Red,White,Red,Red,Red,White,White,White,White,White,White,White,7,8,5,9,58.60,328.13,578.13,757.81
4,5,18,49,Test,FANA,female,35,White,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,16,12,9,13,250.00,437.50,617.19,808.59
4,5,19,35,Test,FANA,female,35,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,7,12,11,15,1058.59,1269.53,1449.22,1699.22
4,5,20,29,Test,FANA,female,35,White,White,White,White,White,White,Red,White,White,White,White,Red,White,White,Red,Red,16,12,11,7,261.72,468.75,648.44,789.06
4,5,21,41,Test,FANA,female,35,White,White,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,Red,12,8,7,16,367.19,679.69,890.63,1167.97
4,5,22,8,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,6,5,9,1,871.09,1042.97,1222.66,1453.13
4,5,23,40,Test,FANA,female,35,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,11,7,12,8,89.80,222.66,722.66,921.88
4,5,24,19,Test,FANA,female,35,White,White,Red,White,White,White,Red,Red,White,White,White,Red,White,White,White,White,12,8,3,7,70.31,398.44,679.69,1089.84
4,5,25,27,Test,FANA,female,35,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,11,12,16,15,429.69,617.19,1070.31,1339.84
4,5,26,43,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,White,Red,White,White,Red,White,White,White,10,6,5,9,167.97,339.84,480.47,687.50
4,5,27,33,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,14,10,6,5,390.63,542.97,679.69,839.84
4,5,28,46,Test,FANA,female,35,White,White,White,White,White,Red,Red,White,Red,White,White,White,Red,White,White,White,7,6,9,13,269.53,417.97,660.16,1328.13
4,5,29,16,Test,FANA,female,35,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,12,11,7,8,109.38,289.06,429.69,609.38
4,5,30,26,Test,FANA,female,35,White,White,White,White,Red,White,Red,Red,Red,White,White,White,White,White,White,White,8,5,1,9,82.00,398.44,609.38,1039.06
4,5,31,3,Test,FANA,female,35,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,6,9,13,10,371.09,578.13,730.47,890.63
4,5,32,12,Test,FANA,female,35,White,White,White,White,White,White,White,Red,White,Red,Red,Red,White,White,White,White,12,8,11,10,121.09,359.38,539.06,761.72
4,5,33,21,Test,FANA,female,35,White,White,White,White,White,Red,Red,Red,Red,White,White,White,White,White,White,White,8,7,6,9,89.80,281.25,453.13,660.16
4,5,34,18,Test,FANA,female,35,White,White,White,White,Red,White,White,White,Red,Red,White,White,Red,White,White,White,10,5,9,13,277.34,480.47,648.44,1070.31
4,5,35,2,Test,FANA,female,35,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,11,12,16,15,339.84,980.47,1230.47,1480.47
4,5,36,1,Test,FANA,female,35,White,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,15,10,6,14,410.16,597.66,769.53,988.28
4,5,37,31,Test,FANA,female,35,White,White,White,White,Red,White,White,White,Red,Red,White,White,Red,White,White,White,10,9,5,13,382.81,613.28,773.44,1000.00
4,5,38,22,Test,FANA,female,35,White,White,White,White,White,White,White,White,Red,Red,Red,Red,White,White,White,White,12,11,10,9,277.34,480.47,667.97,859.38
4,5,39,24,Test,FANA,female,35,White,Red,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,White,15,10,14,6,89.80,453.13,652.34,929.69
4,5,40,6,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,6,9,13,10,539.06,730.47,929.69,1097.66
4,5,41,36,Test,FANA,female,35,White,White,White,White,White,Red,White,White,Red,White,White,White,White,Red,Red,White,14,10,15,6,390.63,531.25,718.75,921.88
4,5,42,50,Test,FANA,female,35,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,14,9,5,13,183.59,371.09,531.25,761.72
4,5,43,5,Test,FANA,female,35,White,White,White,White,White,White,Red,White,Red,Red,Red,White,White,White,White,White,11,7,10,9,70.31,308.59,507.81,718.75
4,5,44,47,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,9,6,5,13,199.22,421.88,609.38,808.59
4,5,45,4,Test,FANA,female,35,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,6,5,9,13,128.91,468.75,667.97,878.91
4,5,46,23,Test,FANA,female,35,White,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,10,6,14,13,500.00,671.88,839.84,1621.09
4,5,47,10,Test,FANA,female,35,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,White,Red,11,16,12,8,78.13,328.13,578.13,769.53
4,5,48,34,Test,FANA,female,35,White,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,Red,White,14,15,10,9,250.00,402.34,703.13,890.63
4,5,49,28,Test,FANA,female,35,White,White,White,White,White,White,Red,White,Red,White,Red,White,White,White,Red,White,11,7,5,9,531.25,718.75,917.97,1558.59
4,5,50,9,Test,FANA,female,35,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,14,5,9,13,78.13,570.31,769.53,1019.53
4,6,1,1,Random,BARNABE,male,79,Red,White,White,White,Red,White,Red,White,White,Red,White,White,White,White,White,White,7,1,5,10,19.50,636.72,828.13,1156.25
4,6,2,1,Random,BARNABE,male,79,White,White,White,Red,White,White,Red,White,White,White,White,White,Red,White,Red,White,7,11,3,6,261.72,718.75,1062.50,1671.88
4,6,3,1,Random,BARNABE,male,79,White,White,White,White,Red,White,Red,White,Red,White,Red,White,White,White,White,White,7,11,5,9,31.25,222.66,453.13,621.09
4,6,4,1,Random,BARNABE,male,79,Red,White,White,White,White,White,Red,White,White,White,White,White,Red,White,Red,White,9,15,13,14,66.40,238.28,679.69,937.50
4,6,5,1,Random,BARNABE,male,79,White,Red,White,White,White,White,Red,Red,White,White,White,White,White,White,Red,White,4,1,5,2,1890.63,2480.47,2730.47,3148.44
4,6,6,1,Random,BARNABE,male,79,White,White,White,White,Red,White,White,White,Red,White,Red,Red,White,White,White,White,12,11,5,9,78.13,250.00,500.00,667.97
4,6,7,1,Random,BARNABE,male,79,White,Red,White,White,White,Red,White,White,White,White,Red,White,White,White,White,Red,2,6,16,15,300.78,457.03,820.31,1050.78
4,6,8,1,Random,BARNABE,male,79,Red,White,White,White,Red,White,Red,Red,White,White,White,White,White,White,White,White,5,1,6,11,800.78,1019.53,1250.00,1480.47
4,6,9,1,Random,BARNABE,male,79,White,White,White,White,White,White,Red,Red,White,White,White,Red,Red,White,White,White,7,8,12,9,750.00,1257.81,1640.63,2000.00
4,6,10,1,Random,BARNABE,male,79,White,White,White,White,White,White,Red,White,Red,White,White,Red,White,Red,White,White,7,12,11,10,89.80,308.59,500.00,980.47
4,6,11,1,Random,BARNABE,male,79,White,White,White,Red,White,White,White,White,White,Red,White,Red,White,Red,White,White,4,10,12,16,109.38,269.53,847.66,1218.75
4,6,12,1,Random,BARNABE,male,79,White,Red,White,White,White,White,Red,White,White,Red,White,White,White,Red,White,White,7,10,2,14,109.38,328.13,589.84,839.84
4,6,13,1,Random,BARNABE,male,79,White,White,Red,White,Red,White,White,White,White,Red,White,Red,White,White,White,White,12,10,5,9,199.22,648.44,898.44,1089.84
4,6,14,1,Random,BARNABE,male,79,White,White,White,White,White,Red,Red,White,White,White,White,Red,White,Red,White,White,9,7,11,6,39.06,308.59,480.47,750.00
4,6,15,1,Random,BARNABE,male,79,Red,Red,Red,White,White,White,White,White,White,White,White,White,Red,White,White,White,3,2,1,5,31.25,230.47,410.16,562.50
4,6,16,1,Random,BARNABE,male,79,White,Red,Red,White,White,White,Red,White,White,White,White,White,White,White,Red,White,3,7,2,6,78.13,238.28,488.28,628.91
4,6,17,1,Random,BARNABE,male,79,White,White,Red,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,8,3,11,12,89.80,589.84,1648.44,1968.75
4,6,18,1,Random,BARNABE,male,79,Red,White,White,White,White,Red,White,White,White,White,White,Red,White,Red,White,White,12,6,10,1,50.80,312.50,472.66,730.47
4,6,19,1,Random,BARNABE,male,79,White,Red,White,White,White,Red,White,White,White,White,Red,White,White,White,White,Red,2,6,11,16,31.25,179.69,429.69,722.66
4,6,20,1,Random,BARNABE,male,79,White,White,White,White,Red,Red,White,White,White,Red,White,Red,White,White,White,White,6,10,5,9,58.60,257.81,500.00,667.97
4,6,21,1,Random,BARNABE,male,79,White,Red,White,Red,White,Red,White,Red,White,White,White,White,White,White,White,White,8,2,12,6,121.09,511.72,1031.25,1390.63
4,6,22,1,Random,BARNABE,male,79,White,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,White,Red,2,9,5,16,109.38,476.56,777.34,1089.84
4,6,23,1,Random,BARNABE,male,79,Red,White,White,White,Red,White,White,White,White,Red,White,White,White,White,White,Red,16,14,10,1,39.06,417.97,636.72,1000.00
4,6,24,1,Random,BARNABE,male,79,White,White,Red,Red,Red,White,White,White,White,White,Red,White,White,White,White,White,3,4,7,5,390.63,640.63,859.38,1078.13
4,6,25,1,Random,BARNABE,male,79,White,Red,White,Red,White,White,White,Red,White,White,White,White,White,Red,White,White,4,14,2,6,250.00,808.59,1269.53,1589.84
4,6,26,1,Random,BARNABE,male,79,White,Red,Red,White,Red,White,White,White,White,White,White,White,White,Red,White,White,2,5,9,6,511.72,890.63,1218.75,1500.00
4,6,27,1,Random,BARNABE,male,79,White,Red,White,White,Red,White,White,Red,White,White,Red,White,White,White,White,White,8,11,2,5,39.06,230.47,421.88,621.09
4,6,28,1,Random,BARNABE,male,79,White,White,White,Red,White,White,White,White,White,White,White,White,Red,Red,Red,White,4,15,14,13,50.80,230.47,449.22,667.97
4,6,29,1,Random,BARNABE,male,79,White,White,Red,White,White,Red,White,White,White,White,White,Red,White,White,White,Red,12,3,10,6,58.60,332.03,671.88,1031.25
4,6,30,1,Random,BARNABE,male,79,White,White,White,White,White,White,Red,White,White,White,White,Red,White,Red,Red,White,12,7,14,11,27.30,300.78,730.47,980.47
4,6,31,1,Random,BARNABE,male,79,White,White,Red,White,Red,White,White,White,White,White,White,Red,White,Red,White,White,12,3,7,5,46.88,359.38,539.06,718.75
4,6,32,1,Random,BARNABE,male,79,White,Red,White,Red,White,Red,White,White,White,White,White,Red,White,White,White,White,12,4,2,6,78.13,347.66,519.53,687.50
4,6,33,1,Random,BARNABE,male,79,White,White,White,White,White,Red,Red,White,White,Red,White,White,Red,White,White,White,7,6,10,14,82.00,300.78,453.13,632.81
4,6,34,1,Random,BARNABE,male,79,Red,Red,White,White,White,Red,White,White,Red,White,White,White,White,White,White,White,2,6,1,5,121.09,312.50,511.72,671.88
4,6,35,1,Random,BARNABE,male,79,White,Red,Red,Red,White,White,Red,White,White,White,White,White,White,White,White,White,4,7,3,2,218.75,421.88,652.34,839.84
4,6,36,1,Random,BARNABE,male,79,White,Red,White,Red,Red,White,White,White,White,White,White,Red,White,White,White,White,12,4,5,2,308.59,589.84,808.59,1109.38
4,6,37,1,Random,BARNABE,male,79,White,White,White,White,White,White,White,White,White,White,Red,Red,White,Red,White,Red,12,11,15,14,62.50,273.44,492.19,750.00
4,6,38,1,Random,BARNABE,male,79,White,White,White,White,White,White,White,Red,White,White,White,White,Red,Red,Red,White,8,15,14,13,58.60,277.34,500.00,726.56
4,6,39,1,Random,BARNABE,male,79,White,White,White,White,White,White,Red,White,White,Red,White,White,White,Red,Red,White,7,10,14,11,78.13,277.34,636.72,980.47
4,6,40,1,Random,BARNABE,male,79,White,White,White,White,White,White,Red,White,White,Red,White,White,Red,White,Red,White,10,14,13,11,222.66,433.59,683.59,1871.09
4,6,41,1,Random,BARNABE,male,79,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,3,7,4,11,187.50,480.47,687.50,949.22
4,6,42,1,Random,BARNABE,male,79,White,White,White,White,White,White,Red,Red,White,White,White,Red,Red,White,White,White,8,7,11,12,167.97,339.84,500.00,699.22
4,6,43,1,Random,BARNABE,male,79,Red,White,White,White,Red,White,Red,Red,White,White,White,White,White,White,White,White,8,7,5,1,468.75,628.91,859.38,1128.91
4,6,44,1,Random,BARNABE,male,79,Red,White,White,White,Red,White,Red,Red,White,White,White,White,White,White,White,White,7,1,5,2,390.63,792.97,1140.63,1621.09
4,6,45,1,Random,BARNABE,male,79,White,Red,White,White,White,White,White,White,Red,White,White,White,White,Red,White,Red,9,13,16,15,250.00,417.97,949.22,1468.75
4,6,46,1,Random,BARNABE,male,79,White,White,White,White,Red,White,Red,White,White,White,White,Red,Red,White,White,White,12,7,11,5,62.50,250.00,433.59,640.63
4,6,47,1,Random,BARNABE,male,79,White,White,White,White,White,Red,White,White,White,White,Red,White,White,Red,White,Red,14,6,10,9,261.72,511.72,679.69,1339.84
4,6,48,1,Random,BARNABE,male,79,White,Red,Red,White,White,White,Red,White,Red,White,White,White,White,White,White,White,3,2,7,5,171.88,339.84,570.31,890.63
4,6,49,1,Random,BARNABE,male,79,White,White,White,White,White,Red,Red,White,Red,White,Red,White,White,White,White,White,7,11,10,6,58.60,250.00,589.84,730.47
4,6,50,1,Random,BARNABE,male,79,White,White,White,Red,White,White,White,White,White,White,Red,White,White,White,Red,Red,15,11,16,14,296.88,566.41,777.34,1109.38
4,6,1,17,Test,BARNABE,male,79,White,White,White,White,White,Red,Red,White,White,White,Red,Red,White,White,White,White,7,6,11,10,31.25,269.53,500.00,781.25
4,6,2,38,Test,BARNABE,male,79,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,3,4,7,8,78.13,281.25,500.00,679.69
4,6,3,40,Test,BARNABE,male,79,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,8,7,11,12,347.66,519.53,667.97,878.91
4,6,4,30,Test,BARNABE,male,79,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,7,11,6,10,27.30,187.50,457.03,636.72
4,6,5,3,Test,BARNABE,male,79,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,6,10,9,13,89.80,289.06,468.75,609.38
4,6,6,15,Test,BARNABE,male,79,White,White,White,White,White,White,White,White,Red,Red,White,Red,Red,White,White,White,12,10,9,13,31.25,312.50,910.16,1191.41
4,6,7,27,Test,BARNABE,male,79,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,12,11,16,15,191.41,410.16,640.63,910.16
4,6,8,23,Test,BARNABE,male,79,White,White,White,White,White,Red,White,White,White,Red,White,White,Red,Red,White,White,10,6,13,14,179.69,500.00,718.75,980.47
4,6,9,45,Test,BARNABE,male,79,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,White,White,4,3,8,7,128.91,277.34,488.28,750.00
4,6,10,6,Test,BARNABE,male,79,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,6,10,9,13,140.63,300.78,550.78,691.41
4,6,11,24,Test,BARNABE,male,79,White,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,10,14,16,15,179.69,871.09,1480.47,1789.06
4,6,12,49,Test,BARNABE,male,79,White,White,White,White,White,White,White,White,Red,White,White,Red,Red,White,White,Red,12,15,9,13,78.13,300.78,609.38,1089.84
4,6,13,12,Test,BARNABE,male,79,White,White,White,White,White,White,White,Red,White,Red,Red,Red,White,White,White,White,8,12,11,15,89.80,281.25,468.75,1050.78
4,6,14,35,Test,BARNABE,male,79,White,White,White,White,White,White,Red,White,White,White,Red,Red,White,White,Red,White,12,7,11,15,31.25,230.47,800.78,1050.78
4,6,15,4,Test,BARNABE,male,79,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,6,9,5,13,70.31,468.75,789.06,1058.59
4,6,16,39,Test,BARNABE,male,79,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,6,5,9,13,109.38,312.50,480.47,812.50
4,6,17,50,Test,BARNABE,male,79,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,White,5,9,13,14,78.13,238.28,488.28,839.84
4,6,18,28,Test,BARNABE,male,79,White,White,White,White,Red,White,Red,White,Red,White,Red,White,White,White,White,White,11,7,5,9,171.88,402.34,691.41,1140.63
4,6,19,48,Test,BARNABE,male,79,White,White,White,White,White,Red,Red,White,Red,White,Red,White,White,White,White,White,7,6,10,9,39.06,480.47,640.63,902.34
4,6,20,29,Test,BARNABE,male,79,White,White,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,Red,12,7,11,15,62.50,312.50,1031.25,1250.00
4,6,21,21,Test,BARNABE,male,79,White,White,White,White,White,Red,Red,Red,Red,White,White,White,White,White,White,White,7,11,6,10,468.75,687.50,1167.97,1339.84
4,6,22,42,Test,BARNABE,male,79,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,Red,White,White,5,9,13,10,652.34,890.63,1222.66,1589.84
4,6,23,33,Test,BARNABE,male,79,White,White,White,White,Red,Red,White,White,White,Red,White,White,White,Red,White,White,6,10,14,5,78.13,250.00,449.22,699.22
4,6,24,34,Test,BARNABE,male,79,White,White,White,White,White,White,White,White,Red,Red,White,White,White,Red,Red,White,10,9,13,15,109.38,367.19,570.31,1570.31
4,6,25,36,Test,BARNABE,male,79,White,White,White,White,White,Red,White,White,White,Red,White,White,White,Red,Red,White,6,10,14,15,109.38,261.72,453.13,1000.00
4,6,26,32,Test,BARNABE,male,79,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,7,11,6,10,58.60,218.75,449.22,621.09
